state,date,sex,age,ethnicity,population
Sabah,1984-01-01,male,15-19,chinese,10.1
Sabah,1984-01-01,male,15-19,indian,0.9
Sabah,1984-01-01,male,15-19,other,24.5
Sabah,1984-01-01,male,20-24,overall,73.7
Sabah,1984-01-01,male,20-24,bumi,40.9
Sabah,1984-01-01,male,20-24,chinese,9.7
Sabah,1984-01-01,male,20-24,indian,1.0
Sabah,1984-01-01,male,20-24,other,22.1
Sabah,1984-01-01,male,25-29,overall,63.5
Sabah,1984-01-01,male,25-29,bumi,34.0
Sabah,1984-01-01,male,25-29,chinese,9.6
Sabah,1984-01-01,male,25-29,indian,0.8
Sabah,1984-01-01,male,25-29,other,19.1
Sabah,1984-01-01,male,30-34,overall,47.4
Sabah,1984-01-01,male,30-34,bumi,26.4
Sabah,1984-01-01,male,30-34,chinese,8.7
Sabah,1984-01-01,male,30-34,indian,0.6
Sabah,1984-01-01,male,30-34,other,11.6
Sabah,1984-01-01,male,35-39,overall,34.5
Sabah,1984-01-01,male,35-39,bumi,19.5
Sabah,1984-01-01,male,35-39,chinese,6.9
Sabah,1984-01-01,male,35-39,indian,0.5
Sabah,1984-01-01,male,35-39,other,7.6
Sabah,1984-01-01,male,40-44,overall,27.4
Sabah,1984-01-01,male,40-44,bumi,16.2
Sabah,1984-01-01,male,40-44,chinese,5.4
Sabah,1984-01-01,male,40-44,indian,0.2
Sabah,1984-01-01,male,40-44,other,5.6
Sabah,1984-01-01,male,45-49,overall,22.6
Sabah,1984-01-01,male,45-49,bumi,14.3
Sabah,1984-01-01,male,45-49,chinese,4.1
Sabah,1984-01-01,male,45-49,indian,0.2
Sabah,1984-01-01,male,45-49,other,3.9
Sabah,1984-01-01,male,50-54,overall,17.4
Sabah,1984-01-01,male,50-54,bumi,11.6
Sabah,1984-01-01,male,50-54,chinese,3.1
Sabah,1984-01-01,male,50-54,indian,0.2
Sabah,1984-01-01,male,50-54,other,2.5
Sabah,1984-01-01,male,55-59,overall,12.8
Sabah,1984-01-01,male,55-59,bumi,8.7
Sabah,1984-01-01,male,55-59,chinese,2.4
Sabah,1984-01-01,male,55-59,indian,0.1
Sabah,1984-01-01,male,55-59,other,1.6
Sabah,1984-01-01,male,60-64,overall,9.2
Sabah,1984-01-01,male,60-64,bumi,6.2
Sabah,1984-01-01,male,60-64,chinese,2.0
Sabah,1984-01-01,male,60-64,indian,0.1
Sabah,1984-01-01,male,60-64,other,1.0
Sabah,1984-01-01,male,65-69,overall,6.3
Sabah,1984-01-01,male,65-69,bumi,3.8
Sabah,1984-01-01,male,65-69,chinese,1.7
Sabah,1984-01-01,male,65-69,indian,0.0
Sabah,1984-01-01,male,65-69,other,0.7
Sabah,1984-01-01,male,70-74,overall,3.8
Sabah,1984-01-01,male,70-74,bumi,2.2
Sabah,1984-01-01,male,70-74,chinese,1.3
Sabah,1984-01-01,male,70-74,indian,0.0
Sabah,1984-01-01,male,70-74,other,0.2
Sabah,1984-01-01,male,75-79,overall,1.9
Sabah,1984-01-01,male,75-79,bumi,1.0
Sabah,1984-01-01,male,75-79,chinese,0.8
Sabah,1984-01-01,male,75-79,indian,0.0
Sabah,1984-01-01,male,75-79,other,0.1
Sabah,1984-01-01,male,80+,overall,1.3
Sabah,1984-01-01,male,80+,bumi,0.8
Sabah,1984-01-01,male,80+,chinese,0.4
Sabah,1984-01-01,male,80+,indian,0.0
Sabah,1984-01-01,male,80+,other,0.1
Sabah,1985-01-01,both,overall,overall,1398.7
Sabah,1985-01-01,both,overall,bumi,898.6
Sabah,1985-01-01,both,overall,chinese,195.5
Sabah,1985-01-01,both,overall,indian,9.5
Sabah,1985-01-01,both,overall,other,295.1
Sabah,1985-01-01,both,0-4,overall,241.2
Sabah,1985-01-01,both,0-4,bumi,166.7
Sabah,1985-01-01,both,0-4,chinese,23.2
Sabah,1985-01-01,both,0-4,indian,1.3
Sabah,1985-01-01,both,0-4,other,50.0
Sabah,1985-01-01,both,5-9,overall,192.2
Sabah,1985-01-01,both,5-9,bumi,138.9
Sabah,1985-01-01,both,5-9,chinese,22.3
Sabah,1985-01-01,both,5-9,indian,0.8
Sabah,1985-01-01,both,5-9,other,30.3
Sabah,1985-01-01,both,10-14,overall,174.2
Sabah,1985-01-01,both,10-14,bumi,115.7
Sabah,1985-01-01,both,10-14,chinese,20.9
Sabah,1985-01-01,both,10-14,indian,0.7
Sabah,1985-01-01,both,10-14,other,36.9
Sabah,1985-01-01,both,15-19,overall,160.7
Sabah,1985-01-01,both,15-19,bumi,94.7
Sabah,1985-01-01,both,15-19,chinese,19.8
Sabah,1985-01-01,both,15-19,indian,1.2
Sabah,1985-01-01,both,15-19,other,45.0
Sabah,1985-01-01,both,20-24,overall,146.3
Sabah,1985-01-01,both,20-24,bumi,86.7
Sabah,1985-01-01,both,20-24,chinese,19.0
Sabah,1985-01-01,both,20-24,indian,1.3
Sabah,1985-01-01,both,20-24,other,39.3
Sabah,1985-01-01,both,25-29,overall,126.9
Sabah,1985-01-01,both,25-29,bumi,73.1
Sabah,1985-01-01,both,25-29,chinese,18.9
Sabah,1985-01-01,both,25-29,indian,1.2
Sabah,1985-01-01,both,25-29,other,33.7
Sabah,1985-01-01,both,30-34,overall,92.6
Sabah,1985-01-01,both,30-34,bumi,54.0
Sabah,1985-01-01,both,30-34,chinese,17.1
Sabah,1985-01-01,both,30-34,indian,0.9
Sabah,1985-01-01,both,30-34,other,20.6
Sabah,1985-01-01,both,35-39,overall,66.8
Sabah,1985-01-01,both,35-39,bumi,39.6
Sabah,1985-01-01,both,35-39,chinese,13.4
Sabah,1985-01-01,both,35-39,indian,0.6
Sabah,1985-01-01,both,35-39,other,13.2
Sabah,1985-01-01,both,40-44,overall,51.7
Sabah,1985-01-01,both,40-44,bumi,32.7
Sabah,1985-01-01,both,40-44,chinese,10.0
Sabah,1985-01-01,both,40-44,indian,0.4
Sabah,1985-01-01,both,40-44,other,8.7
Sabah,1985-01-01,both,45-49,overall,43.1
Sabah,1985-01-01,both,45-49,bumi,28.1
Sabah,1985-01-01,both,45-49,chinese,7.8
Sabah,1985-01-01,both,45-49,indian,0.3
Sabah,1985-01-01,both,45-49,other,6.9
Sabah,1985-01-01,both,50-54,overall,33.6
Sabah,1985-01-01,both,50-54,bumi,23.1
Sabah,1985-01-01,both,50-54,chinese,6.1
Sabah,1985-01-01,both,50-54,indian,0.3
Sabah,1985-01-01,both,50-54,other,4.1
Sabah,1985-01-01,both,55-59,overall,24.9
Sabah,1985-01-01,both,55-59,bumi,17.0
Sabah,1985-01-01,both,55-59,chinese,4.7
Sabah,1985-01-01,both,55-59,indian,0.2
Sabah,1985-01-01,both,55-59,other,2.9
Sabah,1985-01-01,both,60-64,overall,17.8
Sabah,1985-01-01,both,60-64,bumi,12.2
Sabah,1985-01-01,both,60-64,chinese,3.9
Sabah,1985-01-01,both,60-64,indian,0.1
Sabah,1985-01-01,both,60-64,other,1.5
Sabah,1985-01-01,both,65-69,overall,12.3
Sabah,1985-01-01,both,65-69,bumi,7.7
Sabah,1985-01-01,both,65-69,chinese,3.2
Sabah,1985-01-01,both,65-69,indian,0.1
Sabah,1985-01-01,both,65-69,other,1.3
Sabah,1985-01-01,both,70-74,overall,7.4
Sabah,1985-01-01,both,70-74,bumi,4.6
Sabah,1985-01-01,both,70-74,chinese,2.4
Sabah,1985-01-01,both,70-74,indian,0.0
Sabah,1985-01-01,both,70-74,other,0.4
Sabah,1985-01-01,both,75-79,overall,4.0
Sabah,1985-01-01,both,75-79,bumi,2.2
Sabah,1985-01-01,both,75-79,chinese,1.6
Sabah,1985-01-01,both,75-79,indian,0.0
Sabah,1985-01-01,both,75-79,other,0.2
Sabah,1985-01-01,both,80+,overall,3.0
Sabah,1985-01-01,both,80+,bumi,1.8
Sabah,1985-01-01,both,80+,chinese,1.1
Sabah,1985-01-01,both,80+,indian,0.0
Sabah,1985-01-01,both,80+,other,0.1
Sabah,1985-01-01,female,overall,overall,660.2
Sabah,1985-01-01,female,overall,bumi,440.5
Sabah,1985-01-01,female,overall,chinese,92.5
Sabah,1985-01-01,female,overall,indian,2.9
Sabah,1985-01-01,female,overall,other,124.4
Sabah,1985-01-01,female,0-4,overall,116.1
Sabah,1985-01-01,female,0-4,bumi,80.3
Sabah,1985-01-01,female,0-4,chinese,11.2
Sabah,1985-01-01,female,0-4,indian,0.6
Sabah,1985-01-01,female,0-4,other,24.0
Sabah,1985-01-01,female,5-9,overall,93.7
Sabah,1985-01-01,female,5-9,bumi,67.9
Sabah,1985-01-01,female,5-9,chinese,10.8
Sabah,1985-01-01,female,5-9,indian,0.4
Sabah,1985-01-01,female,5-9,other,14.6
Sabah,1985-01-01,female,10-14,overall,84.8
Sabah,1985-01-01,female,10-14,bumi,57.8
Sabah,1985-01-01,female,10-14,chinese,10.2
Sabah,1985-01-01,female,10-14,indian,0.3
Sabah,1985-01-01,female,10-14,other,16.5
Sabah,1985-01-01,female,15-19,overall,76.7
Sabah,1985-01-01,female,15-19,bumi,48.1
Sabah,1985-01-01,female,15-19,chinese,9.6
Sabah,1985-01-01,female,15-19,indian,0.3
Sabah,1985-01-01,female,15-19,other,18.8
Sabah,1985-01-01,female,20-24,overall,69.4
Sabah,1985-01-01,female,20-24,bumi,44.0
Sabah,1985-01-01,female,20-24,chinese,9.2
Sabah,1985-01-01,female,20-24,indian,0.3
Sabah,1985-01-01,female,20-24,other,16.0
Sabah,1985-01-01,female,25-29,overall,58.2
Sabah,1985-01-01,female,25-29,bumi,36.0
Sabah,1985-01-01,female,25-29,chinese,9.0
Sabah,1985-01-01,female,25-29,indian,0.3
Sabah,1985-01-01,female,25-29,other,12.9
Sabah,1985-01-01,female,30-34,overall,41.6
Sabah,1985-01-01,female,30-34,bumi,25.9
Sabah,1985-01-01,female,30-34,chinese,8.0
Sabah,1985-01-01,female,30-34,indian,0.2
Sabah,1985-01-01,female,30-34,other,7.5
Sabah,1985-01-01,female,35-39,overall,29.8
Sabah,1985-01-01,female,35-39,bumi,18.9
Sabah,1985-01-01,female,35-39,chinese,6.0
Sabah,1985-01-01,female,35-39,indian,0.1
Sabah,1985-01-01,female,35-39,other,4.8
Sabah,1985-01-01,female,40-44,overall,23.2
Sabah,1985-01-01,female,40-44,bumi,15.9
Sabah,1985-01-01,female,40-44,chinese,4.3
Sabah,1985-01-01,female,40-44,indian,0.1
Sabah,1985-01-01,female,40-44,other,2.8
Sabah,1985-01-01,female,45-49,overall,19.5
Sabah,1985-01-01,female,45-49,bumi,13.4
Sabah,1985-01-01,female,45-49,chinese,3.4
Sabah,1985-01-01,female,45-49,indian,0.1
Sabah,1985-01-01,female,45-49,other,2.6
Sabah,1985-01-01,female,50-54,overall,15.2
Sabah,1985-01-01,female,50-54,bumi,10.9
Sabah,1985-01-01,female,50-54,chinese,2.7
Sabah,1985-01-01,female,50-54,indian,0.1
Sabah,1985-01-01,female,50-54,other,1.4
Sabah,1985-01-01,female,55-59,overall,11.3
Sabah,1985-01-01,female,55-59,bumi,7.8
Sabah,1985-01-01,female,55-59,chinese,2.2
Sabah,1985-01-01,female,55-59,indian,0.1
Sabah,1985-01-01,female,55-59,other,1.3
Sabah,1985-01-01,female,60-64,overall,8.2
Sabah,1985-01-01,female,60-64,bumi,5.8
Sabah,1985-01-01,female,60-64,chinese,1.8
Sabah,1985-01-01,female,60-64,indian,0.0
Sabah,1985-01-01,female,60-64,other,0.5
Sabah,1985-01-01,female,65-69,overall,5.7
Sabah,1985-01-01,female,65-69,bumi,3.7
Sabah,1985-01-01,female,65-69,chinese,1.5
Sabah,1985-01-01,female,65-69,indian,0.0
Sabah,1985-01-01,female,65-69,other,0.5
Sabah,1985-01-01,female,70-74,overall,3.4
Sabah,1985-01-01,female,70-74,bumi,2.2
Sabah,1985-01-01,female,70-74,chinese,1.1
Sabah,1985-01-01,female,70-74,indian,0.0
Sabah,1985-01-01,female,70-74,other,0.1
Sabah,1985-01-01,female,75-79,overall,1.9
Sabah,1985-01-01,female,75-79,bumi,1.1
Sabah,1985-01-01,female,75-79,chinese,0.8
Sabah,1985-01-01,female,75-79,indian,0.0
Sabah,1985-01-01,female,75-79,other,0.1
Sabah,1985-01-01,female,80+,overall,1.6
Sabah,1985-01-01,female,80+,bumi,0.9
Sabah,1985-01-01,female,80+,chinese,0.6
Sabah,1985-01-01,female,80+,indian,0.0
Sabah,1985-01-01,female,80+,other,0.0
Sabah,1985-01-01,male,overall,overall,738.5
Sabah,1985-01-01,male,overall,bumi,458.1
Sabah,1985-01-01,male,overall,chinese,103.1
Sabah,1985-01-01,male,overall,indian,6.6
Sabah,1985-01-01,male,overall,other,170.7
Sabah,1985-01-01,male,0-4,overall,125.1
Sabah,1985-01-01,male,0-4,bumi,86.4
Sabah,1985-01-01,male,0-4,chinese,12.0
Sabah,1985-01-01,male,0-4,indian,0.7
Sabah,1985-01-01,male,0-4,other,25.9
Sabah,1985-01-01,male,5-9,overall,98.5
Sabah,1985-01-01,male,5-9,bumi,70.9
Sabah,1985-01-01,male,5-9,chinese,11.6
Sabah,1985-01-01,male,5-9,indian,0.4
Sabah,1985-01-01,male,5-9,other,15.6
Sabah,1985-01-01,male,10-14,overall,89.4
Sabah,1985-01-01,male,10-14,bumi,57.9
Sabah,1985-01-01,male,10-14,chinese,10.7
Sabah,1985-01-01,male,10-14,indian,0.5
Sabah,1985-01-01,male,10-14,other,20.3
Sabah,1985-01-01,male,15-19,overall,84.0
Sabah,1985-01-01,male,15-19,bumi,46.6
Sabah,1985-01-01,male,15-19,chinese,10.2
Sabah,1985-01-01,male,15-19,indian,1.0
Sabah,1985-01-01,male,15-19,other,26.2
Sabah,1985-01-01,male,20-24,overall,76.9
Sabah,1985-01-01,male,20-24,bumi,42.7
Sabah,1985-01-01,male,20-24,chinese,9.9
Sabah,1985-01-01,male,20-24,indian,1.0
Sabah,1985-01-01,male,20-24,other,23.3
Sabah,1985-01-01,male,25-29,overall,68.8
Sabah,1985-01-01,male,25-29,bumi,37.1
Sabah,1985-01-01,male,25-29,chinese,9.9
Sabah,1985-01-01,male,25-29,indian,0.9
Sabah,1985-01-01,male,25-29,other,20.9
Sabah,1985-01-01,male,30-34,overall,51.1
Sabah,1985-01-01,male,30-34,bumi,28.1
Sabah,1985-01-01,male,30-34,chinese,9.1
Sabah,1985-01-01,male,30-34,indian,0.7
Sabah,1985-01-01,male,30-34,other,13.1
Sabah,1985-01-01,male,35-39,overall,37.0
Sabah,1985-01-01,male,35-39,bumi,20.7
Sabah,1985-01-01,male,35-39,chinese,7.4
Sabah,1985-01-01,male,35-39,indian,0.5
Sabah,1985-01-01,male,35-39,other,8.4
Sabah,1985-01-01,male,40-44,overall,28.6
Sabah,1985-01-01,male,40-44,bumi,16.8
Sabah,1985-01-01,male,40-44,chinese,5.7
Sabah,1985-01-01,male,40-44,indian,0.3
Sabah,1985-01-01,male,40-44,other,5.9
Sabah,1985-01-01,male,45-49,overall,23.6
Sabah,1985-01-01,male,45-49,bumi,14.7
Sabah,1985-01-01,male,45-49,chinese,4.4
Sabah,1985-01-01,male,45-49,indian,0.2
Sabah,1985-01-01,male,45-49,other,4.4
Sabah,1985-01-01,male,50-54,overall,18.4
Sabah,1985-01-01,male,50-54,bumi,12.2
Sabah,1985-01-01,male,50-54,chinese,3.3
Sabah,1985-01-01,male,50-54,indian,0.2
Sabah,1985-01-01,male,50-54,other,2.7
Sabah,1985-01-01,male,55-59,overall,13.5
Sabah,1985-01-01,male,55-59,bumi,9.2
Sabah,1985-01-01,male,55-59,chinese,2.5
Sabah,1985-01-01,male,55-59,indian,0.1
Sabah,1985-01-01,male,55-59,other,1.7
Sabah,1985-01-01,male,60-64,overall,9.6
Sabah,1985-01-01,male,60-64,bumi,6.5
Sabah,1985-01-01,male,60-64,chinese,2.1
Sabah,1985-01-01,male,60-64,indian,0.1
Sabah,1985-01-01,male,60-64,other,1.0
Sabah,1985-01-01,male,65-69,overall,6.6
Sabah,1985-01-01,male,65-69,bumi,4.1
Sabah,1985-01-01,male,65-69,chinese,1.8
Sabah,1985-01-01,male,65-69,indian,0.0
Sabah,1985-01-01,male,65-69,other,0.7
Sabah,1985-01-01,male,70-74,overall,3.9
Sabah,1985-01-01,male,70-74,bumi,2.4
Sabah,1985-01-01,male,70-74,chinese,1.3
Sabah,1985-01-01,male,70-74,indian,0.0
Sabah,1985-01-01,male,70-74,other,0.3
Sabah,1985-01-01,male,75-79,overall,2.1
Sabah,1985-01-01,male,75-79,bumi,1.1
Sabah,1985-01-01,male,75-79,chinese,0.8
Sabah,1985-01-01,male,75-79,indian,0.0
Sabah,1985-01-01,male,75-79,other,0.1
Sabah,1985-01-01,male,80+,overall,1.4
Sabah,1985-01-01,male,80+,bumi,0.9
Sabah,1985-01-01,male,80+,chinese,0.4
Sabah,1985-01-01,male,80+,indian,0.0
Sabah,1985-01-01,male,80+,other,0.1
Sabah,1986-01-01,both,overall,overall,1474.4
Sabah,1986-01-01,both,overall,bumi,951.9
Sabah,1986-01-01,both,overall,chinese,200.3
Sabah,1986-01-01,both,overall,indian,9.9
Sabah,1986-01-01,both,overall,other,312.3
Sabah,1986-01-01,both,0-4,overall,251.9
Sabah,1986-01-01,both,0-4,bumi,175.0
Sabah,1986-01-01,both,0-4,chinese,23.1
Sabah,1986-01-01,both,0-4,indian,1.3
Sabah,1986-01-01,both,0-4,other,52.5
Sabah,1986-01-01,both,5-9,overall,200.6
Sabah,1986-01-01,both,5-9,bumi,144.4
Sabah,1986-01-01,both,5-9,chinese,22.6
Sabah,1986-01-01,both,5-9,indian,0.9
Sabah,1986-01-01,both,5-9,other,32.7
Sabah,1986-01-01,both,10-14,overall,179.5
Sabah,1986-01-01,both,10-14,bumi,122.3
Sabah,1986-01-01,both,10-14,chinese,21.0
Sabah,1986-01-01,both,10-14,indian,0.7
Sabah,1986-01-01,both,10-14,other,35.5
Sabah,1986-01-01,both,15-19,overall,170.3
Sabah,1986-01-01,both,15-19,bumi,101.3
Sabah,1986-01-01,both,15-19,chinese,19.8
Sabah,1986-01-01,both,15-19,indian,1.2
Sabah,1986-01-01,both,15-19,other,48.1
Sabah,1986-01-01,both,20-24,overall,154.7
Sabah,1986-01-01,both,20-24,bumi,91.2
Sabah,1986-01-01,both,20-24,chinese,19.4
Sabah,1986-01-01,both,20-24,indian,1.4
Sabah,1986-01-01,both,20-24,other,42.7
Sabah,1986-01-01,both,25-29,overall,137.0
Sabah,1986-01-01,both,25-29,bumi,79.9
Sabah,1986-01-01,both,25-29,chinese,19.4
Sabah,1986-01-01,both,25-29,indian,1.3
Sabah,1986-01-01,both,25-29,other,36.4
Sabah,1986-01-01,both,30-34,overall,100.4
Sabah,1986-01-01,both,30-34,bumi,58.4
Sabah,1986-01-01,both,30-34,chinese,17.8
Sabah,1986-01-01,both,30-34,indian,1.0
Sabah,1986-01-01,both,30-34,other,23.2
Sabah,1986-01-01,both,35-39,overall,72.0
Sabah,1986-01-01,both,35-39,bumi,43.1
Sabah,1986-01-01,both,35-39,chinese,14.6
Sabah,1986-01-01,both,35-39,indian,0.7
Sabah,1986-01-01,both,35-39,other,13.7
Sabah,1986-01-01,both,40-44,overall,54.0
Sabah,1986-01-01,both,40-44,bumi,34.1
Sabah,1986-01-01,both,40-44,chinese,10.5
Sabah,1986-01-01,both,40-44,indian,0.4
Sabah,1986-01-01,both,40-44,other,9.0
Sabah,1986-01-01,both,45-49,overall,45.3
Sabah,1986-01-01,both,45-49,bumi,29.4
Sabah,1986-01-01,both,45-49,chinese,8.2
Sabah,1986-01-01,both,45-49,indian,0.3
Sabah,1986-01-01,both,45-49,other,7.4
Sabah,1986-01-01,both,50-54,overall,35.3
Sabah,1986-01-01,both,50-54,bumi,24.6
Sabah,1986-01-01,both,50-54,chinese,6.4
Sabah,1986-01-01,both,50-54,indian,0.3
Sabah,1986-01-01,both,50-54,other,4.0
Sabah,1986-01-01,both,55-59,overall,26.4
Sabah,1986-01-01,both,55-59,bumi,17.9
Sabah,1986-01-01,both,55-59,chinese,4.9
Sabah,1986-01-01,both,55-59,indian,0.2
Sabah,1986-01-01,both,55-59,other,3.3
Sabah,1986-01-01,both,60-64,overall,18.6
Sabah,1986-01-01,both,60-64,bumi,13.0
Sabah,1986-01-01,both,60-64,chinese,4.0
Sabah,1986-01-01,both,60-64,indian,0.1
Sabah,1986-01-01,both,60-64,other,1.5
Sabah,1986-01-01,both,65-69,overall,12.9
Sabah,1986-01-01,both,65-69,bumi,8.2
Sabah,1986-01-01,both,65-69,chinese,3.3
Sabah,1986-01-01,both,65-69,indian,0.1
Sabah,1986-01-01,both,65-69,other,1.4
Sabah,1986-01-01,both,70-74,overall,7.8
Sabah,1986-01-01,both,70-74,bumi,4.9
Sabah,1986-01-01,both,70-74,chinese,2.5
Sabah,1986-01-01,both,70-74,indian,0.0
Sabah,1986-01-01,both,70-74,other,0.4
Sabah,1986-01-01,both,75-79,overall,4.3
Sabah,1986-01-01,both,75-79,bumi,2.4
Sabah,1986-01-01,both,75-79,chinese,1.7
Sabah,1986-01-01,both,75-79,indian,0.0
Sabah,1986-01-01,both,75-79,other,0.2
Sabah,1986-01-01,both,80+,overall,3.3
Sabah,1986-01-01,both,80+,bumi,2.0
Sabah,1986-01-01,both,80+,chinese,1.2
Sabah,1986-01-01,both,80+,indian,0.0
Sabah,1986-01-01,both,80+,other,0.2
Sabah,1986-01-01,female,overall,overall,696.2
Sabah,1986-01-01,female,overall,bumi,466.4
Sabah,1986-01-01,female,overall,chinese,94.7
Sabah,1986-01-01,female,overall,indian,3.0
Sabah,1986-01-01,female,overall,other,132.1
Sabah,1986-01-01,female,0-4,overall,121.8
Sabah,1986-01-01,female,0-4,bumi,84.7
Sabah,1986-01-01,female,0-4,chinese,11.2
Sabah,1986-01-01,female,0-4,indian,0.6
Sabah,1986-01-01,female,0-4,other,25.3
Sabah,1986-01-01,female,5-9,overall,97.6
Sabah,1986-01-01,female,5-9,bumi,70.5
Sabah,1986-01-01,female,5-9,chinese,10.9
Sabah,1986-01-01,female,5-9,indian,0.4
Sabah,1986-01-01,female,5-9,other,15.8
Sabah,1986-01-01,female,10-14,overall,88.0
Sabah,1986-01-01,female,10-14,bumi,60.9
Sabah,1986-01-01,female,10-14,chinese,10.2
Sabah,1986-01-01,female,10-14,indian,0.3
Sabah,1986-01-01,female,10-14,other,16.6
Sabah,1986-01-01,female,15-19,overall,81.1
Sabah,1986-01-01,female,15-19,bumi,51.2
Sabah,1986-01-01,female,15-19,chinese,9.6
Sabah,1986-01-01,female,15-19,indian,0.3
Sabah,1986-01-01,female,15-19,other,20.1
Sabah,1986-01-01,female,20-24,overall,73.1
Sabah,1986-01-01,female,20-24,bumi,46.1
Sabah,1986-01-01,female,20-24,chinese,9.3
Sabah,1986-01-01,female,20-24,indian,0.3
Sabah,1986-01-01,female,20-24,other,17.4
Sabah,1986-01-01,female,25-29,overall,62.9
Sabah,1986-01-01,female,25-29,bumi,39.4
Sabah,1986-01-01,female,25-29,chinese,9.2
Sabah,1986-01-01,female,25-29,indian,0.3
Sabah,1986-01-01,female,25-29,other,14.0
Sabah,1986-01-01,female,30-34,overall,45.1
Sabah,1986-01-01,female,30-34,bumi,27.9
Sabah,1986-01-01,female,30-34,chinese,8.3
Sabah,1986-01-01,female,30-34,indian,0.2
Sabah,1986-01-01,female,30-34,other,8.6
Sabah,1986-01-01,female,35-39,overall,32.1
Sabah,1986-01-01,female,35-39,bumi,20.6
Sabah,1986-01-01,female,35-39,chinese,6.5
Sabah,1986-01-01,female,35-39,indian,0.2
Sabah,1986-01-01,female,35-39,other,4.8
Sabah,1986-01-01,female,40-44,overall,24.2
Sabah,1986-01-01,female,40-44,bumi,16.4
Sabah,1986-01-01,female,40-44,chinese,4.6
Sabah,1986-01-01,female,40-44,indian,0.1
Sabah,1986-01-01,female,40-44,other,3.1
Sabah,1986-01-01,female,45-49,overall,20.5
Sabah,1986-01-01,female,45-49,bumi,14.4
Sabah,1986-01-01,female,45-49,chinese,3.6
Sabah,1986-01-01,female,45-49,indian,0.1
Sabah,1986-01-01,female,45-49,other,2.5
Sabah,1986-01-01,female,50-54,overall,15.9
Sabah,1986-01-01,female,50-54,bumi,11.7
Sabah,1986-01-01,female,50-54,chinese,2.9
Sabah,1986-01-01,female,50-54,indian,0.1
Sabah,1986-01-01,female,50-54,other,1.3
Sabah,1986-01-01,female,55-59,overall,12.1
Sabah,1986-01-01,female,55-59,bumi,8.3
Sabah,1986-01-01,female,55-59,chinese,2.3
Sabah,1986-01-01,female,55-59,indian,0.1
Sabah,1986-01-01,female,55-59,other,1.4
Sabah,1986-01-01,female,60-64,overall,8.5
Sabah,1986-01-01,female,60-64,bumi,6.0
Sabah,1986-01-01,female,60-64,chinese,1.9
Sabah,1986-01-01,female,60-64,indian,0.0
Sabah,1986-01-01,female,60-64,other,0.5
Sabah,1986-01-01,female,65-69,overall,6.0
Sabah,1986-01-01,female,65-69,bumi,3.9
Sabah,1986-01-01,female,65-69,chinese,1.5
Sabah,1986-01-01,female,65-69,indian,0.0
Sabah,1986-01-01,female,65-69,other,0.6
Sabah,1986-01-01,female,70-74,overall,3.7
Sabah,1986-01-01,female,70-74,bumi,2.3
Sabah,1986-01-01,female,70-74,chinese,1.2
Sabah,1986-01-01,female,70-74,indian,0.0
Sabah,1986-01-01,female,70-74,other,0.1
Sabah,1986-01-01,female,75-79,overall,2.1
Sabah,1986-01-01,female,75-79,bumi,1.2
Sabah,1986-01-01,female,75-79,chinese,0.8
Sabah,1986-01-01,female,75-79,indian,0.0
Sabah,1986-01-01,female,75-79,other,0.1
Sabah,1986-01-01,female,80+,overall,1.8
Sabah,1986-01-01,female,80+,bumi,1.0
Sabah,1986-01-01,female,80+,chinese,0.7
Sabah,1986-01-01,female,80+,indian,0.0
Sabah,1986-01-01,female,80+,other,0.0
Sabah,1986-01-01,male,overall,overall,778.2
Sabah,1986-01-01,male,overall,bumi,485.4
Sabah,1986-01-01,male,overall,chinese,105.7
Sabah,1986-01-01,male,overall,indian,6.9
Sabah,1986-01-01,male,overall,other,180.2
Sabah,1986-01-01,male,0-4,overall,130.1
Sabah,1986-01-01,male,0-4,bumi,90.3
Sabah,1986-01-01,male,0-4,chinese,11.9
Sabah,1986-01-01,male,0-4,indian,0.7
Sabah,1986-01-01,male,0-4,other,27.2
Sabah,1986-01-01,male,5-9,overall,103.0
Sabah,1986-01-01,male,5-9,bumi,73.9
Sabah,1986-01-01,male,5-9,chinese,11.7
Sabah,1986-01-01,male,5-9,indian,0.5
Sabah,1986-01-01,male,5-9,other,16.9
Sabah,1986-01-01,male,10-14,overall,91.5
Sabah,1986-01-01,male,10-14,bumi,61.5
Sabah,1986-01-01,male,10-14,chinese,10.7
Sabah,1986-01-01,male,10-14,indian,0.4
Sabah,1986-01-01,male,10-14,other,18.9
Sabah,1986-01-01,male,15-19,overall,89.2
Sabah,1986-01-01,male,15-19,bumi,50.1
Sabah,1986-01-01,male,15-19,chinese,10.2
Sabah,1986-01-01,male,15-19,indian,0.9
Sabah,1986-01-01,male,15-19,other,28.0
Sabah,1986-01-01,male,20-24,overall,81.6
Sabah,1986-01-01,male,20-24,bumi,45.1
Sabah,1986-01-01,male,20-24,chinese,10.1
Sabah,1986-01-01,male,20-24,indian,1.1
Sabah,1986-01-01,male,20-24,other,25.3
Sabah,1986-01-01,male,25-29,overall,74.1
Sabah,1986-01-01,male,25-29,bumi,40.4
Sabah,1986-01-01,male,25-29,chinese,10.3
Sabah,1986-01-01,male,25-29,indian,1.0
Sabah,1986-01-01,male,25-29,other,22.5
Sabah,1986-01-01,male,30-34,overall,55.3
Sabah,1986-01-01,male,30-34,bumi,30.5
Sabah,1986-01-01,male,30-34,chinese,9.5
Sabah,1986-01-01,male,30-34,indian,0.7
