series,date,state,sector,value
growth_yoy,2021-01-01,Pahang,p2,-17.3
growth_yoy,2021-01-01,Pahang,p3,6.1
growth_yoy,2021-01-01,Pahang,p4,18.4
growth_yoy,2021-01-01,Pahang,p5,-1.1
growth_yoy,2021-01-01,Pahang,p6,-32.5
growth_yoy,2021-01-01,Perak,p0,3.6
growth_yoy,2021-01-01,Perak,p1,3.0
growth_yoy,2021-01-01,Perak,p2,-7.0
growth_yoy,2021-01-01,Perak,p3,9.2
growth_yoy,2021-01-01,Perak,p4,-6.7
growth_yoy,2021-01-01,Perak,p5,2.6
growth_yoy,2021-01-01,Perak,p6,-32.0
growth_yoy,2021-01-01,Perlis,p0,1.4
growth_yoy,2021-01-01,Perlis,p1,-5.9
growth_yoy,2021-01-01,Perlis,p2,-5.0
growth_yoy,2021-01-01,Perlis,p3,5.4
growth_yoy,2021-01-01,Perlis,p4,0.1
growth_yoy,2021-01-01,Perlis,p5,2.2
growth_yoy,2021-01-01,Perlis,p6,89.0
growth_yoy,2021-01-01,Pulau Pinang,p0,6.9
growth_yoy,2021-01-01,Pulau Pinang,p1,-2.4
growth_yoy,2021-01-01,Pulau Pinang,p2,-6.6
growth_yoy,2021-01-01,Pulau Pinang,p3,12.4
growth_yoy,2021-01-01,Pulau Pinang,p4,12.9
growth_yoy,2021-01-01,Pulau Pinang,p5,2.4
growth_yoy,2021-01-01,Pulau Pinang,p6,-5.8
growth_yoy,2021-01-01,Sabah,p0,1.5
growth_yoy,2021-01-01,Sabah,p1,-2.2
growth_yoy,2021-01-01,Sabah,p2,3.2
growth_yoy,2021-01-01,Sabah,p3,-1.8
growth_yoy,2021-01-01,Sabah,p4,7.8
growth_yoy,2021-01-01,Sabah,p5,2.1
growth_yoy,2021-01-01,Sabah,p6,-11.1
growth_yoy,2021-01-01,Sarawak,p0,3.2
growth_yoy,2021-01-01,Sarawak,p1,-3.0
growth_yoy,2021-01-01,Sarawak,p2,-2.5
growth_yoy,2021-01-01,Sarawak,p3,11.0
growth_yoy,2021-01-01,Sarawak,p4,10.0
growth_yoy,2021-01-01,Sarawak,p5,2.5
growth_yoy,2021-01-01,Sarawak,p6,-8.4
growth_yoy,2021-01-01,Selangor,p0,5.3
growth_yoy,2021-01-01,Selangor,p1,4.9
growth_yoy,2021-01-01,Selangor,p2,-6.3
growth_yoy,2021-01-01,Selangor,p3,13.0
growth_yoy,2021-01-01,Selangor,p4,-6.4
growth_yoy,2021-01-01,Selangor,p5,2.6
growth_yoy,2021-01-01,Selangor,p6,8.9
growth_yoy,2021-01-01,Terengganu,p0,3.7
growth_yoy,2021-01-01,Terengganu,p1,-5.2
growth_yoy,2021-01-01,Terengganu,p2,1.0
growth_yoy,2021-01-01,Terengganu,p3,9.5
growth_yoy,2021-01-01,Terengganu,p4,2.3
growth_yoy,2021-01-01,Terengganu,p5,1.4
growth_yoy,2021-01-01,Terengganu,p6,-47.9
growth_yoy,2022-01-01,Johor,p0,8.5
growth_yoy,2022-01-01,Johor,p1,3.1
growth_yoy,2022-01-01,Johor,p2,10.5
growth_yoy,2022-01-01,Johor,p3,5.5
growth_yoy,2022-01-01,Johor,p4,15.9
growth_yoy,2022-01-01,Johor,p5,11.0
growth_yoy,2022-01-01,Johor,p6,20.8
growth_yoy,2022-01-01,Kedah,p0,7.3
growth_yoy,2022-01-01,Kedah,p1,0.3
growth_yoy,2022-01-01,Kedah,p2,10.8
growth_yoy,2022-01-01,Kedah,p3,8.1
growth_yoy,2022-01-01,Kedah,p4,18.3
growth_yoy,2022-01-01,Kedah,p5,8.0
growth_yoy,2022-01-01,Kedah,p6,7.7
growth_yoy,2022-01-01,Kelantan,p0,4.5
growth_yoy,2022-01-01,Kelantan,p1,-3.9
growth_yoy,2022-01-01,Kelantan,p2,11.4
growth_yoy,2022-01-01,Kelantan,p3,3.1
growth_yoy,2022-01-01,Kelantan,p4,19.7
growth_yoy,2022-01-01,Kelantan,p5,6.8
growth_yoy,2022-01-01,Kelantan,p6,36.7
growth_yoy,2022-01-01,Melaka,p0,8.9
growth_yoy,2022-01-01,Melaka,p1,0.6
growth_yoy,2022-01-01,Melaka,p2,10.5
growth_yoy,2022-01-01,Melaka,p3,6.8
growth_yoy,2022-01-01,Melaka,p4,5.1
growth_yoy,2022-01-01,Melaka,p5,12.4
growth_yoy,2022-01-01,Melaka,p6,13.2
growth_yoy,2022-01-01,Negeri Sembilan,p0,6.6
growth_yoy,2022-01-01,Negeri Sembilan,p1,0.5
growth_yoy,2022-01-01,Negeri Sembilan,p2,10.9
growth_yoy,2022-01-01,Negeri Sembilan,p3,8.0
growth_yoy,2022-01-01,Negeri Sembilan,p4,5.8
growth_yoy,2022-01-01,Negeri Sembilan,p5,7.8
growth_yoy,2022-01-01,Negeri Sembilan,p6,-47.8
growth_yoy,2022-01-01,Pahang,p0,11.4
growth_yoy,2022-01-01,Pahang,p1,6.8
growth_yoy,2022-01-01,Pahang,p2,12.8
growth_yoy,2022-01-01,Pahang,p3,5.8
growth_yoy,2022-01-01,Pahang,p4,-1.0
growth_yoy,2022-01-01,Pahang,p5,16.9
growth_yoy,2022-01-01,Pahang,p6,0.8
growth_yoy,2022-01-01,Perak,p0,4.6
growth_yoy,2022-01-01,Perak,p1,-2.6
growth_yoy,2022-01-01,Perak,p2,11.8
growth_yoy,2022-01-01,Perak,p3,1.0
growth_yoy,2022-01-01,Perak,p4,6.1
growth_yoy,2022-01-01,Perak,p5,7.4
growth_yoy,2022-01-01,Perak,p6,48.0
growth_yoy,2022-01-01,Perlis,p0,5.9
growth_yoy,2022-01-01,Perlis,p1,3.4
growth_yoy,2022-01-01,Perlis,p2,9.9
growth_yoy,2022-01-01,Perlis,p3,4.5
growth_yoy,2022-01-01,Perlis,p4,1.1
growth_yoy,2022-01-01,Perlis,p5,5.6
growth_yoy,2022-01-01,Perlis,p6,68.4
growth_yoy,2022-01-01,Pulau Pinang,p0,13.3
growth_yoy,2022-01-01,Pulau Pinang,p1,4.7
growth_yoy,2022-01-01,Pulau Pinang,p2,10.7
growth_yoy,2022-01-01,Pulau Pinang,p3,15.9
growth_yoy,2022-01-01,Pulau Pinang,p4,7.9
growth_yoy,2022-01-01,Pulau Pinang,p5,11.5
growth_yoy,2022-01-01,Pulau Pinang,p6,3.0
growth_yoy,2022-01-01,Sabah,p0,3.9
growth_yoy,2022-01-01,Sabah,p1,0.2
growth_yoy,2022-01-01,Sabah,p2,-0.6
growth_yoy,2022-01-01,Sabah,p3,-2.5
growth_yoy,2022-01-01,Sabah,p4,6.2
growth_yoy,2022-01-01,Sabah,p5,8.5
growth_yoy,2022-01-01,Sabah,p6,12.6
growth_yoy,2022-01-01,Sarawak,p0,6.9
growth_yoy,2022-01-01,Sarawak,p1,1.8
growth_yoy,2022-01-01,Sarawak,p2,7.3
growth_yoy,2022-01-01,Sarawak,p3,5.8
growth_yoy,2022-01-01,Sarawak,p4,4.0
growth_yoy,2022-01-01,Sarawak,p5,9.3
growth_yoy,2022-01-01,Sarawak,p6,20.4
growth_yoy,2022-01-01,Selangor,p0,11.9
growth_yoy,2022-01-01,Selangor,p1,-0.5
growth_yoy,2022-01-01,Selangor,p2,12.6
growth_yoy,2022-01-01,Selangor,p3,9.0
growth_yoy,2022-01-01,Selangor,p4,4.2
growth_yoy,2022-01-01,Selangor,p5,13.6
growth_yoy,2022-01-01,Selangor,p6,32.1
growth_yoy,2022-01-01,Terengganu,p0,6.0
growth_yoy,2022-01-01,Terengganu,p1,-3.3
growth_yoy,2022-01-01,Terengganu,p2,11.0
growth_yoy,2022-01-01,Terengganu,p3,8.3
growth_yoy,2022-01-01,Terengganu,p4,3.4
growth_yoy,2022-01-01,Terengganu,p5,6.0
growth_yoy,2022-01-01,Terengganu,p6,-48.1
growth_yoy,2023-01-01,Johor,p0,4.5
growth_yoy,2023-01-01,Johor,p1,-0.6
growth_yoy,2023-01-01,Johor,p2,6.7
growth_yoy,2023-01-01,Johor,p3,2.8
growth_yoy,2023-01-01,Johor,p4,12.9
growth_yoy,2023-01-01,Johor,p5,5.9
growth_yoy,2023-01-01,Johor,p6,10.8
growth_yoy,2023-01-01,Kedah,p0,1.8
growth_yoy,2023-01-01,Kedah,p1,-3.2
growth_yoy,2023-01-01,Kedah,p2,6.8
growth_yoy,2023-01-01,Kedah,p3,-3.2
growth_yoy,2023-01-01,Kedah,p4,32.7
growth_yoy,2023-01-01,Kedah,p5,4.4
growth_yoy,2023-01-01,Kedah,p6,-13.2
growth_yoy,2023-01-01,Kelantan,p0,2.7
growth_yoy,2023-01-01,Kelantan,p1,-0.5
growth_yoy,2023-01-01,Kelantan,p2,8.9
growth_yoy,2023-01-01,Kelantan,p3,-2.6
growth_yoy,2023-01-01,Kelantan,p4,-3.0
growth_yoy,2023-01-01,Kelantan,p5,4.1
growth_yoy,2023-01-01,Kelantan,p6,-18.3
growth_yoy,2023-01-01,Melaka,p0,2.8
growth_yoy,2023-01-01,Melaka,p1,3.6
growth_yoy,2023-01-01,Melaka,p2,6.8
growth_yoy,2023-01-01,Melaka,p3,0.3
growth_yoy,2023-01-01,Melaka,p4,9.8
growth_yoy,2023-01-01,Melaka,p5,4.3
growth_yoy,2023-01-01,Melaka,p6,-2.7
growth_yoy,2023-01-01,Negeri Sembilan,p0,1.9
growth_yoy,2023-01-01,Negeri Sembilan,p1,-5.7
growth_yoy,2023-01-01,Negeri Sembilan,p2,9.5
growth_yoy,2023-01-01,Negeri Sembilan,p3,1.2
growth_yoy,2023-01-01,Negeri Sembilan,p4,-5.3
growth_yoy,2023-01-01,Negeri Sembilan,p5,4.7
growth_yoy,2023-01-01,Negeri Sembilan,p6,-69.4
growth_yoy,2023-01-01,Pahang,p0,5.3
growth_yoy,2023-01-01,Pahang,p1,1.8
growth_yoy,2023-01-01,Pahang,p2,9.9
growth_yoy,2023-01-01,Pahang,p3,2.1
growth_yoy,2023-01-01,Pahang,p4,43.4
growth_yoy,2023-01-01,Pahang,p5,6.2
growth_yoy,2023-01-01,Pahang,p6,-26.3
growth_yoy,2023-01-01,Perak,p0,2.8
growth_yoy,2023-01-01,Perak,p1,2.1
growth_yoy,2023-01-01,Perak,p2,10.0
growth_yoy,2023-01-01,Perak,p3,2.2
growth_yoy,2023-01-01,Perak,p4,-1.0
growth_yoy,2023-01-01,Perak,p5,3.2
growth_yoy,2023-01-01,Perak,p6,15.6
growth_yoy,2023-01-01,Perlis,p0,2.2
growth_yoy,2023-01-01,Perlis,p1,3.0
growth_yoy,2023-01-01,Perlis,p2,5.6
growth_yoy,2023-01-01,Perlis,p3,-1.0
growth_yoy,2023-01-01,Perlis,p4,1.4
growth_yoy,2023-01-01,Perlis,p5,2.7
growth_yoy,2023-01-01,Perlis,p6,-11.1
growth_yoy,2023-01-01,Pulau Pinang,p0,3.3
growth_yoy,2023-01-01,Pulau Pinang,p1,5.6
growth_yoy,2023-01-01,Pulau Pinang,p2,6.9
growth_yoy,2023-01-01,Pulau Pinang,p3,-0.5
growth_yoy,2023-01-01,Pulau Pinang,p4,24.1
growth_yoy,2023-01-01,Pulau Pinang,p5,6.1
growth_yoy,2023-01-01,Pulau Pinang,p6,2.3
growth_yoy,2023-01-01,Sabah,p0,1.7
growth_yoy,2023-01-01,Sabah,p1,0.9
growth_yoy,2023-01-01,Sabah,p2,-4.5
growth_yoy,2023-01-01,Sabah,p3,4.8
growth_yoy,2023-01-01,Sabah,p4,-0.8
growth_yoy,2023-01-01,Sabah,p5,4.7
growth_yoy,2023-01-01,Sabah,p6,-2.6
growth_yoy,2023-01-01,Sarawak,p0,1.5
growth_yoy,2023-01-01,Sarawak,p1,1.7
growth_yoy,2023-01-01,Sarawak,p2,-0.1
growth_yoy,2023-01-01,Sarawak,p3,-3.9
growth_yoy,2023-01-01,Sarawak,p4,9.6
growth_yoy,2023-01-01,Sarawak,p5,5.7
growth_yoy,2023-01-01,Sarawak,p6,-1.9
growth_yoy,2023-01-01,Selangor,p0,5.6
growth_yoy,2023-01-01,Selangor,p1,-7.0
growth_yoy,2023-01-01,Selangor,p2,4.5
growth_yoy,2023-01-01,Selangor,p3,2.1
growth_yoy,2023-01-01,Selangor,p4,9.7
growth_yoy,2023-01-01,Selangor,p5,6.4
growth_yoy,2023-01-01,Selangor,p6,25.1
growth_yoy,2023-01-01,Terengganu,p0,2.4
growth_yoy,2023-01-01,Terengganu,p1,6.4
growth_yoy,2023-01-01,Terengganu,p2,5.6
growth_yoy,2023-01-01,Terengganu,p3,0.2
growth_yoy,2023-01-01,Terengganu,p4,1.9
growth_yoy,2023-01-01,Terengganu,p5,3.4
growth_yoy,2023-01-01,Terengganu,p6,77.2
growth_yoy,2024-01-01,Johor,p0,6.5
growth_yoy,2024-01-01,Johor,p1,5.2
growth_yoy,2024-01-01,Johor,p2,12.2
growth_yoy,2024-01-01,Johor,p3,4.2
growth_yoy,2024-01-01,Johor,p4,42.4
growth_yoy,2024-01-01,Johor,p5,6.0
growth_yoy,2024-01-01,Johor,p6,6.0
growth_yoy,2024-01-01,Kedah,p0,4.2
growth_yoy,2024-01-01,Kedah,p1,5.1
growth_yoy,2024-01-01,Kedah,p2,-2.0
growth_yoy,2024-01-01,Kedah,p3,6.6
growth_yoy,2024-01-01,Kedah,p4,-11.7
growth_yoy,2024-01-01,Kedah,p5,3.7
growth_yoy,2024-01-01,Kedah,p6,7.7
growth_yoy,2024-01-01,Kelantan,p0,3.3
growth_yoy,2024-01-01,Kelantan,p1,1.5
growth_yoy,2024-01-01,Kelantan,p2,9.4
growth_yoy,2024-01-01,Kelantan,p3,2.2
growth_yoy,2024-01-01,Kelantan,p4,18.5
growth_yoy,2024-01-01,Kelantan,p5,3.5
growth_yoy,2024-01-01,Kelantan,p6,-4.4
growth_yoy,2024-01-01,Melaka,p0,4.2
growth_yoy,2024-01-01,Melaka,p1,-2.3
growth_yoy,2024-01-01,Melaka,p2,7.7
growth_yoy,2024-01-01,Melaka,p3,3.8
growth_yoy,2024-01-01,Melaka,p4,27.9
growth_yoy,2024-01-01,Melaka,p5,4.7
growth_yoy,2024-01-01,Melaka,p6,43.1
growth_yoy,2024-01-01,Negeri Sembilan,p0,4.6
growth_yoy,2024-01-01,Negeri Sembilan,p1,8.5
growth_yoy,2024-01-01,Negeri Sembilan,p2,-4.2
growth_yoy,2024-01-01,Negeri Sembilan,p3,3.9
growth_yoy,2024-01-01,Negeri Sembilan,p4,7.5
growth_yoy,2024-01-01,Negeri Sembilan,p5,4.6
growth_yoy,2024-01-01,Negeri Sembilan,p6,26.7
growth_yoy,2024-01-01,Pahang,p0,5.8
growth_yoy,2024-01-01,Pahang,p1,9.3
growth_yoy,2024-01-01,Pahang,p2,-2.7
growth_yoy,2024-01-01,Pahang,p3,3.5
growth_yoy,2024-01-01,Pahang,p4,8.6
growth_yoy,2024-01-01,Pahang,p5,5.0
growth_yoy,2024-01-01,Pahang,p6,227.7
growth_yoy,2024-01-01,Perak,p0,4.8
growth_yoy,2024-01-01,Perak,p1,5.1
growth_yoy,2024-01-01,Perak,p2,-1.9
growth_yoy,2024-01-01,Perak,p3,5.1
growth_yoy,2024-01-01,Perak,p4,11.5
growth_yoy,2024-01-01,Perak,p5,4.4
growth_yoy,2024-01-01,Perak,p6,16.7
growth_yoy,2024-01-01,Perlis,p0,3.2
growth_yoy,2024-01-01,Perlis,p1,2.8
growth_yoy,2024-01-01,Perlis,p2,3.6
growth_yoy,2024-01-01,Perlis,p3,1.4
growth_yoy,2024-01-01,Perlis,p4,12.0
growth_yoy,2024-01-01,Perlis,p5,3.2
growth_yoy,2024-01-01,Perlis,p6,1.3
growth_yoy,2024-01-01,Pulau Pinang,p0,4.7
growth_yoy,2024-01-01,Pulau Pinang,p1,-0.5
growth_yoy,2024-01-01,Pulau Pinang,p2,6.6
growth_yoy,2024-01-01,Pulau Pinang,p3,4.0
growth_yoy,2024-01-01,Pulau Pinang,p4,12.5
growth_yoy,2024-01-01,Pulau Pinang,p5,4.9
growth_yoy,2024-01-01,Pulau Pinang,p6,19.5
growth_yoy,2024-01-01,Sabah,p0,1.2
growth_yoy,2024-01-01,Sabah,p1,-3.2
growth_yoy,2024-01-01,Sabah,p2,-4.9
growth_yoy,2024-01-01,Sabah,p3,1.2
growth_yoy,2024-01-01,Sabah,p4,21.5
growth_yoy,2024-01-01,Sabah,p5,4.2
growth_yoy,2024-01-01,Sabah,p6,5.9
growth_yoy,2024-01-01,Sarawak,p0,3.8
growth_yoy,2024-01-01,Sarawak,p1,0.1
growth_yoy,2024-01-01,Sarawak,p2,4.8
growth_yoy,2024-01-01,Sarawak,p3,1.3
growth_yoy,2024-01-01,Sarawak,p4,14.7
growth_yoy,2024-01-01,Sarawak,p5,4.8
growth_yoy,2024-01-01,Sarawak,p6,21.4
growth_yoy,2024-01-01,Selangor,p0,6.4
growth_yoy,2024-01-01,Selangor,p1,8.1
growth_yoy,2024-01-01,Selangor,p2,12.8
growth_yoy,2024-01-01,Selangor,p3,5.1
growth_yoy,2024-01-01,Selangor,p4,15.8
growth_yoy,2024-01-01,Selangor,p5,6.3
growth_yoy,2024-01-01,Selangor,p6,5.9
growth_yoy,2024-01-01,Terengganu,p0,4.5
growth_yoy,2024-01-01,Terengganu,p1,3.6
growth_yoy,2024-01-01,Terengganu,p2,14.6
growth_yoy,2024-01-01,Terengganu,p3,3.9
growth_yoy,2024-01-01,Terengganu,p4,17.5
growth_yoy,2024-01-01,Terengganu,p5,4.1
growth_yoy,2024-01-01,Terengganu,p6,159.7
growth_yoy,2025-01-01,Johor,p0,8.0
growth_yoy,2025-01-01,Johor,p1,1.1
growth_yoy,2025-01-01,Johor,p2,-2.6
growth_yoy,2025-01-01,Johor,p3,4.0
growth_yoy,2025-01-01,Johor,p4,26.7
growth_yoy,2025-01-01,Johor,p5,9.9
growth_yoy,2025-01-01,Johor,p6,25.4
growth_yoy,2025-01-01,Kedah,p0,4.1
growth_yoy,2025-01-01,Kedah,p1,2.1
growth_yoy,2025-01-01,Kedah,p2,-1.9
growth_yoy,2025-01-01,Kedah,p3,5.0
growth_yoy,2025-01-01,Kedah,p4,-0.6
growth_yoy,2025-01-01,Kedah,p5,3.9
growth_yoy,2025-01-01,Kedah,p6,28.2
growth_yoy,2025-01-01,Kelantan,p0,4.1
growth_yoy,2025-01-01,Kelantan,p1,3.6
growth_yoy,2025-01-01,Kelantan,p2,-1.8
growth_yoy,2025-01-01,Kelantan,p3,9.3
growth_yoy,2025-01-01,Kelantan,p4,8.3
growth_yoy,2025-01-01,Kelantan,p5,4.0
growth_yoy,2025-01-01,Kelantan,p6,-12.8
growth_yoy,2025-01-01,Melaka,p0,3.0
growth_yoy,2025-01-01,Melaka,p1,1.8
growth_yoy,2025-01-01,Melaka,p2,2.5
growth_yoy,2025-01-01,Melaka,p3,1.1
growth_yoy,2025-01-01,Melaka,p4,-4.9
growth_yoy,2025-01-01,Melaka,p5,4.8
growth_yoy,2025-01-01,Melaka,p6,30.8
growth_yoy,2025-01-01,Negeri Sembilan,p0,2.6
growth_yoy,2025-01-01,Negeri Sembilan,p1,1.2
growth_yoy,2025-01-01,Negeri Sembilan,p2,6.9
growth_yoy,2025-01-01,Negeri Sembilan,p3,1.9
growth_yoy,2025-01-01,Negeri Sembilan,p4,1.2
growth_yoy,2025-01-01,Negeri Sembilan,p5,3.0
growth_yoy,2025-01-01,Negeri Sembilan,p6,97.5
growth_yoy,2025-01-01,Pahang,p0,3.2
growth_yoy,2025-01-01,Pahang,p1,2.7
growth_yoy,2025-01-01,Pahang,p2,-4.9
growth_yoy,2025-01-01,Pahang,p3,1.4
growth_yoy,2025-01-01,Pahang,p4,-5.3
growth_yoy,2025-01-01,Pahang,p5,5.0
growth_yoy,2025-01-01,Pahang,p6,-19.4
growth_yoy,2025-01-01,Perak,p0,5.7
growth_yoy,2025-01-01,Perak,p1,1.2
growth_yoy,2025-01-01,Perak,p2,7.9
growth_yoy,2025-01-01,Perak,p3,15.2
growth_yoy,2025-01-01,Perak,p4,8.1
growth_yoy,2025-01-01,Perak,p5,3.4
growth_yoy,2025-01-01,Perak,p6,196.3
growth_yoy,2025-01-01,Perlis,p0,2.0
growth_yoy,2025-01-01,Perlis,p1,-1.9
growth_yoy,2025-01-01,Perlis,p2,2.7
growth_yoy,2025-01-01,Perlis,p3,4.2
growth_yoy,2025-01-01,Perlis,p4,-8.2
growth_yoy,2025-01-01,Perlis,p5,3.1
growth_yoy,2025-01-01,Perlis,p6,-0.2
growth_yoy,2025-01-01,Pulau Pinang,p0,7.3
growth_yoy,2025-01-01,Pulau Pinang,p1,1.8
growth_yoy,2025-01-01,Pulau Pinang,p2,1.1
growth_yoy,2025-01-01,Pulau Pinang,p3,10.0
growth_yoy,2025-01-01,Pulau Pinang,p4,13.4
growth_yoy,2025-01-01,Pulau Pinang,p5,4.1
growth_yoy,2025-01-01,Pulau Pinang,p6,36.0
growth_yoy,2025-01-01,Sabah,p0,5.1
growth_yoy,2025-01-01,Sabah,p1,0.9
growth_yoy,2025-01-01,Sabah,p2,4.9
growth_yoy,2025-01-01,Sabah,p3,5.0
growth_yoy,2025-01-01,Sabah,p4,28.3
growth_yoy,2025-01-01,Sabah,p5,4.5
growth_yoy,2025-01-01,Sabah,p6,35.2
growth_yoy,2025-01-01,Sarawak,p0,3.6
growth_yoy,2025-01-01,Sarawak,p1,4.3
growth_yoy,2025-01-01,Sarawak,p2,2.7
growth_yoy,2025-01-01,Sarawak,p3,0.1
growth_yoy,2025-01-01,Sarawak,p4,10.9
growth_yoy,2025-01-01,Sarawak,p5,5.4
growth_yoy,2025-01-01,Sarawak,p6,14.7
growth_yoy,2025-01-01,Selangor,p0,6.3
growth_yoy,2025-01-01,Selangor,p1,4.0
growth_yoy,2025-01-01,Selangor,p2,6.8
growth_yoy,2025-01-01,Selangor,p3,4.1
growth_yoy,2025-01-01,Selangor,p4,16.0
growth_yoy,2025-01-01,Selangor,p5,6.0
growth_yoy,2025-01-01,Selangor,p6,14.9
growth_yoy,2025-01-01,Terengganu,p0,1.6
growth_yoy,2025-01-01,Terengganu,p1,4.2
growth_yoy,2025-01-01,Terengganu,p2,-2.2
growth_yoy,2025-01-01,Terengganu,p3,-1.2
growth_yoy,2025-01-01,Terengganu,p4,-5.8
growth_yoy,2025-01-01,Terengganu,p5,3.6
growth_yoy,2025-01-01,Terengganu,p6,66.6
abs,2015-01-01,Supra,p0,51419.75
abs,2015-01-01,Supra,p1,0.0
abs,2015-01-01,Supra,p2,51419.75
abs,2015-01-01,Supra,p3,0.0
abs,2015-01-01,Supra,p4,0.0
abs,2015-01-01,Supra,p5,0.0
abs,2015-01-01,Supra,p6,0.0
abs,2016-01-01,Supra,p0,50562.395
abs,2016-01-01,Supra,p1,0.0
abs,2016-01-01,Supra,p2,50562.395
abs,2016-01-01,Supra,p3,0.0
abs,2016-01-01,Supra,p4,0.0
abs,2016-01-01,Supra,p5,0.0
abs,2016-01-01,Supra,p6,0.0
abs,2017-01-01,Supra,p0,46512.054
abs,2017-01-01,Supra,p1,0.0
abs,2017-01-01,Supra,p2,46512.054
abs,2017-01-01,Supra,p3,0.0
abs,2017-01-01,Supra,p4,0.0
abs,2017-01-01,Supra,p5,0.0
abs,2017-01-01,Supra,p6,0.0
abs,2018-01-01,Supra,p0,46044.467
abs,2018-01-01,Supra,p1,0.0
abs,2018-01-01,Supra,p2,46044.467
abs,2018-01-01,Supra,p3,0.0
abs,2018-01-01,Supra,p4,0.0
abs,2018-01-01,Supra,p5,0.0
abs,2018-01-01,Supra,p6,0.0
abs,2019-01-01,Supra,p0,45738.116
abs,2019-01-01,Supra,p1,0.0
abs,2019-01-01,Supra,p2,45738.116
abs,2019-01-01,Supra,p3,0.0
abs,2019-01-01,Supra,p4,0.0
abs,2019-01-01,Supra,p5,0.0
abs,2019-01-01,Supra,p6,0.0
abs,2020-01-01,Supra,p0,40697.536
abs,2020-01-01,Supra,p1,0.0
abs,2020-01-01,Supra,p2,40697.536
abs,2020-01-01,Supra,p3,0.0
abs,2020-01-01,Supra,p4,0.0
abs,2020-01-01,Supra,p5,0.0
abs,2020-01-01,Supra,p6,0.0
abs,2021-01-01,Supra,p0,41895.612
abs,2021-01-01,Supra,p1,0.0
abs,2021-01-01,Supra,p2,41895.612
abs,2021-01-01,Supra,p3,0.0
abs,2021-01-01,Supra,p4,0.0
abs,2021-01-01,Supra,p5,0.0
abs,2021-01-01,Supra,p6,0.0
abs,2022-01-01,Supra,p0,42872.705
abs,2022-01-01,Supra,p1,0.0
abs,2022-01-01,Supra,p2,42872.705
abs,2022-01-01,Supra,p3,0.0
abs,2022-01-01,Supra,p4,0.0
abs,2022-01-01,Supra,p5,0.0
abs,2022-01-01,Supra,p6,0.0
abs,2023-01-01,Supra,p0,44095.463
abs,2023-01-01,Supra,p1,0.0
abs,2023-01-01,Supra,p2,44095.463
abs,2023-01-01,Supra,p3,0.0
abs,2023-01-01,Supra,p4,0.0
abs,2023-01-01,Supra,p5,0.0
abs,2023-01-01,Supra,p6,0.0
abs,2024-01-01,Supra,p0,44509.846
abs,2024-01-01,Supra,p1,0.0
abs,2024-01-01,Supra,p2,44509.846
abs,2024-01-01,Supra,p3,0.0
abs,2024-01-01,Supra,p4,0.0
abs,2024-01-01,Supra,p5,0.0
abs,2024-01-01,Supra,p6,0.0
abs,2025-01-01,Supra,p0,43257.43
abs,2025-01-01,Supra,p1,0.0
abs,2025-01-01,Supra,p2,43257.43
abs,2025-01-01,Supra,p3,0.0
abs,2025-01-01,Supra,p4,0.0
abs,2025-01-01,Supra,p5,0.0
abs,2025-01-01,Supra,p6,0.0
